user_id,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
169654975,36,30,150,150,0,12/29/2018,1/31/2019,0
123067038,40,30,149,149,1,4/2/2019,5/2/2019,0
467322962,41,30,129,129,1,4/23/2019,5/23/2019,0
41819656,41,30,149,149,1,2/17/2019,3/18/2019,0
13599,33,30,149,149,1,5/31/2019,6/30/2019,0
133374548,41,30,99,99,1,9/9/2019,10/9/2019,0
93255672,41,30,129,129,1,12/6/2019,1/6/2020,0
62395450,41,30,149,149,1,5/24/2018,6/24/2018,0
117385099,41,30,149,0,1,2/9/2019,2/9/2019,1
491467510,38,30,149,149,0,6/13/2018,7/14/2018,0
15518,40,30,149,149,1,1/12/2019,2/11/2019,0
52366935,34,0,0,149,1,6/30/2018,7/31/2018,0
21387022,37,30,149,149,1,1/26/2020,2/25/2020,0
125323544,41,30,149,119,1,5/31/2018,6/30/2018,0
118856113,33,30,149,149,1,12/31/2019,1/31/2020,0
50436859,41,30,149,149,1,11/13/2018,12/14/2018,0
164402096,41,30,99,99,1,9/10/2019,10/10/2019,0
103068423,33,30,149,149,1,8/31/2019,9/30/2019,0
95865289,41,30,149,149,1,12/25/2019,1/26/2020,0
32813172,40,31,149,149,1,3/4/2018,4/3/2018,0
235619829,40,30,149,149,1,2/22/2020,3/21/2020,0
32625784,40,30,149,149,1,1/4/2019,2/4/2019,0
90583837,31,30,149,149,1,8/31/2019,9/30/2019,0
513902245,41,30,129,129,1,2/10/2019,3/10/2019,0
137736535,41,30,99,99,1,7/23/2019,8/23/2019,0
457098992,41,30,149,149,1,4/6/2018,5/7/2018,0
83522380,41,30,149,149,1,11/4/2018,12/4/2018,0
511565659,41,30,129,129,1,4/8/2018,5/9/2018,0
18237,39,0,0,149,1,4/30/2018,6/6/2018,0
493838431,41,30,149,149,1,11/16/2018,12/17/2018,0
88046177,41,30,129,129,1,8/4/2019,9/8/2019,0
267813763,41,30,149,149,1,11/15/2019,12/15/2019,0
462655414,41,30,149,149,1,9/30/2019,10/31/2019,0
260196388,37,30,149,149,1,4/12/2019,5/14/2019,0
497307574,37,30,149,149,1,1/17/2019,2/17/2019,0
408789604,41,30,149,149,1,1/18/2019,2/18/2019,0
80177884,40,30,149,149,1,2/21/2020,3/20/2020,0
102335198,41,30,99,99,1,11/27/2019,12/27/2019,0
208185912,41,30,129,129,1,2/20/2019,3/21/2019,0
56810681,41,30,149,149,1,7/9/2019,8/9/2019,0
36732913,41,30,149,149,1,9/30/2019,10/31/2019,0
65806621,41,30,99,99,1,12/24/2019,1/24/2020,0
97731510,36,30,150,150,0,1/26/2019,2/25/2019,0
43502107,36,30,180,180,0,1/11/2020,2/10/2020,0
136589210,41,30,99,99,1,10/17/2019,11/17/2019,0
15909,39,30,149,149,1,7/31/2019,9/25/2019,0
141997030,41,30,149,149,1,5/26/2019,6/27/2019,0
104612114,40,30,149,149,1,6/18/2019,7/17/2019,0
413089801,39,30,149,149,1,9/30/2018,11/25/2018,0
15952,36,30,180,180,0,6/29/2019,7/30/2019,0
201857574,41,30,149,149,1,8/26/2018,9/27/2018,0
114063958,32,395,1599,1599,0,1/24/2018,3/4/2019,0
475952067,41,30,149,149,1,8/31/2018,10/2/2018,0
48211540,41,30,99,99,1,10/3/2019,11/3/2019,0
494920806,41,30,129,129,1,7/24/2019,8/25/2019,0
159736397,40,30,149,149,1,12/9/2018,1/8/2019,0
75502413,40,30,149,149,1,11/21/2018,12/20/2018,0
224849950,33,30,149,149,1,8/31/2019,9/30/2019,0
134202031,41,30,99,99,1,12/20/2018,1/20/2019,0
124463659,41,30,149,149,1,8/20/2019,9/21/2019,0
446766072,41,30,129,129,1,1/31/2018,3/1/2018,0
22186976,37,30,149,149,1,10/16/2019,11/18/2019,0
123067038,41,30,99,99,1,8/31/2019,9/30/2019,0
38251052,35,7,0,0,0,11/29/2019,12/6/2019,0
264502168,41,30,149,149,1,1/27/2018,2/27/2018,0
160933030,41,30,99,99,1,12/24/2019,1/24/2020,0
117209801,40,30,149,149,1,11/11/2019,12/10/2019,0
47340775,41,30,99,99,1,5/18/2019,6/17/2019,0
91597299,38,30,149,149,0,4/6/2019,5/6/2019,0
165982081,14,30,149,149,1,6/30/2019,7/31/2019,0
70020867,40,30,149,149,1,9/5/2018,10/7/2018,0
138755520,41,30,149,149,1,3/16/2018,4/16/2018,0
79491380,41,30,99,99,1,2/15/2020,3/15/2020,0
137298121,41,0,0,149,1,4/30/2018,5/31/2018,0
106318725,41,30,149,149,1,1/15/2018,1/15/2018,1
100907938,41,30,129,129,1,11/24/2019,12/24/2019,0
91675186,41,30,149,149,1,5/31/2018,6/30/2018,0
104355967,31,30,149,149,1,9/30/2019,10/31/2019,0
53498406,40,30,149,149,1,10/7/2019,11/7/2019,0
119351769,41,30,149,149,1,11/13/2018,12/13/2018,0
196760312,41,30,99,99,1,12/14/2019,1/14/2020,0
46055927,38,30,149,149,0,11/11/2019,12/11/2019,0
42075349,37,30,149,149,1,8/28/2019,9/27/2019,0
45691822,36,30,180,180,1,7/23/2019,8/23/2019,0
48249050,41,30,99,99,1,9/20/2018,10/19/2018,0
417756385,41,30,149,0,1,8/1/2018,8/2/2018,1
155686593,41,30,149,149,1,3/18/2019,4/18/2019,0
147120791,41,30,99,99,1,1/7/2020,2/7/2020,0
445090928,35,7,0,0,0,12/29/2018,1/12/2019,0
101400190,31,30,149,149,1,5/31/2019,6/30/2019,0
197300228,28,30,150,150,0,6/12/2018,7/14/2018,0
204937711,35,7,0,0,0,7/15/2019,7/20/2019,0
153613495,41,30,149,0,1,9/28/2018,9/30/2018,1
21656871,41,30,149,149,1,1/22/2018,2/22/2018,0
7311265,41,30,149,149,1,6/9/2019,7/9/2019,0
95482388,38,30,149,149,0,6/22/2019,7/22/2019,0
222381549,41,30,99,99,1,11/7/2019,12/7/2019,0
94219158,41,30,149,149,1,2/25/2019,2/25/2019,1
174016188,40,30,149,149,1,9/20/2019,10/19/2019,0
410720291,41,30,149,149,1,1/27/2018,2/27/2018,0
75058497,39,30,149,149,1,3/20/2019,4/1/2019,1
16207,40,30,149,149,1,9/11/2019,10/10/2019,0
103498064,38,30,149,149,0,1/24/2020,2/23/2020,0
122154986,41,0,0,119,1,5/3/2018,6/4/2018,0
145785650,41,30,149,149,1,2/15/2018,3/16/2018,0
81856942,41,30,149,0,1,2/20/2019,2/20/2019,1
102167254,40,30,149,149,1,10/18/2019,11/18/2019,0
481391410,38,30,149,149,0,12/25/2019,1/24/2020,0
40427247,37,30,149,149,1,11/14/2019,12/13/2019,0
42250238,38,30,149,149,0,3/8/2018,4/7/2018,0
456273187,41,30,149,149,1,2/13/2018,3/14/2018,0
154348707,40,30,149,0,1,4/27/2019,5/28/2019,0
39304937,36,30,180,180,0,12/8/2019,1/7/2020,0
41467289,37,30,149,149,1,10/26/2018,11/25/2018,0
53748217,39,30,149,149,1,12/31/2019,2/2/2020,0
69388915,41,30,99,99,1,1/12/2020,2/12/2020,0
81218364,41,30,129,129,1,3/20/2019,4/25/2019,0
141173255,39,30,149,149,1,1/31/2019,3/8/2019,0
65676375,37,30,149,149,1,8/28/2018,9/27/2018,0
15330,40,30,149,149,1,4/11/2019,5/10/2019,0
502867106,41,30,99,99,1,1/26/2020,2/26/2020,0
60403119,20,100,480,480,0,9/3/2019,12/12/2019,0
426971961,37,30,149,149,1,12/15/2019,1/15/2020,0
185006871,35,7,0,0,0,7/13/2019,7/18/2019,0
443809766,38,30,149,149,0,7/6/2019,9/13/2019,0
78049295,41,30,149,149,1,11/13/2019,12/13/2019,0
16626,41,30,149,149,1,2/16/2019,3/16/2019,0
128741697,36,30,180,180,0,6/30/2019,7/30/2019,0
161206512,41,30,119,119,1,11/30/2018,12/30/2019,0
51619711,41,30,99,99,1,12/26/2019,1/26/2020,0
57124308,41,30,99,99,1,7/12/2019,8/11/2019,0
256772500,41,30,149,149,1,5/20/2019,6/20/2019,0
245033429,41,30,99,99,1,10/2/2019,11/2/2019,0
16271,41,30,99,99,1,7/10/2019,8/10/2019,0
26560935,41,30,149,149,1,1/19/2018,1/19/2018,1
121789538,41,30,149,0,1,10/2/2018,11/2/2018,0
96693864,37,30,149,149,1,5/25/2018,6/24/2018,0
154095004,37,30,149,149,1,5/7/2019,6/7/2019,0
13885,34,30,149,149,1,11/30/2019,12/31/2019,0
60630330,41,30,129,129,1,7/24/2018,8/25/2018,0
26197638,39,30,149,149,1,8/31/2018,10/26/2018,0
166456748,41,30,149,149,1,6/9/2019,7/9/2019,0
28856186,41,30,99,99,1,2/2/2020,3/2/2020,0
63985840,41,30,99,99,1,2/28/2020,3/31/2020,0
80309807,39,30,149,149,1,1/31/2020,3/27/2020,0
84759789,41,30,99,99,1,1/5/2020,2/5/2020,0
35759863,38,30,149,149,0,8/26/2019,9/25/2019,0
17124,39,30,149,149,1,12/31/2019,2/15/2020,0
69024538,41,30,99,99,1,2/25/2020,3/25/2020,0
464839326,41,30,149,0,1,3/23/2019,4/22/2019,0
212493463,36,30,180,180,0,5/28/2019,6/27/2019,0
14796,41,30,99,99,1,5/31/2019,6/30/2019,0
36278939,37,30,149,149,1,8/15/2019,9/15/2019,0
109826174,41,30,149,149,1,12/10/2018,1/10/2019,0
17742,41,30,149,149,1,6/18/2019,7/29/2019,0
500299934,41,30,99,99,1,12/31/2019,1/31/2020,0
425852179,39,30,149,149,1,7/31/2019,9/1/2019,0
103825127,41,30,149,0,1,11/7/2018,12/7/2018,0
83087624,41,30,99,99,1,2/25/2019,3/25/2019,0
514916390,41,30,149,149,1,9/30/2019,10/31/2019,0
419992038,41,30,149,149,1,3/12/2018,4/12/2018,0
48347001,41,30,99,99,1,11/23/2019,12/23/2019,0
174168084,41,30,149,149,1,1/10/2018,1/9/2018,1
510453907,41,30,99,99,1,1/17/2020,2/17/2020,0
53173282,40,30,149,149,1,1/20/2019,2/19/2019,0
150814256,41,30,99,99,1,2/9/2020,3/9/2020,0
130159411,38,30,149,149,0,11/8/2019,12/8/2019,0
14367,35,7,0,0,0,7/26/2019,8/31/2019,0
148277927,40,30,149,149,1,6/21/2018,7/23/2018,0
204827413,41,30,99,99,1,2/9/2020,3/9/2020,0
495962882,28,30,150,150,0,6/21/2019,7/22/2019,0
25273012,41,30,99,99,1,9/3/2019,10/3/2019,0
43320108,41,0,0,149,1,5/8/2018,6/9/2018,0
40877421,41,30,99,99,1,12/26/2019,1/26/2020,0
488328335,35,7,0,0,0,6/26/2019,7/1/2019,0
189483031,41,30,149,119,1,3/31/2018,5/2/2018,0
36483620,40,30,149,149,1,8/5/2018,9/4/2018,0
30001212,41,30,149,149,1,4/16/2019,5/17/2019,0
429316704,39,30,149,149,1,9/30/2018,11/6/2018,0
74466727,41,30,99,99,1,2/21/2020,3/21/2020,0
52744335,41,30,149,149,1,2/21/2018,3/21/2018,0
100367648,40,30,149,149,1,5/16/2019,6/15/2019,0
40526839,37,30,149,149,1,12/22/2018,1/23/2019,0
195482598,41,30,99,99,1,11/9/2018,12/9/2018,0
146325356,41,30,149,149,1,1/20/2018,2/20/2018,0
426051870,41,30,149,149,1,7/17/2018,8/18/2018,0
45813396,41,30,149,149,1,8/5/2018,9/6/2018,0
31077282,28,30,150,150,0,12/5/2019,1/4/2020,0
473989112,36,30,150,150,0,8/4/2018,9/3/2018,0
140257489,41,30,149,149,1,2/3/2018,2/2/2018,1
15498,33,30,149,149,1,2/29/2020,3/31/2020,0
13235,31,30,149,149,1,1/31/2020,2/28/2020,0
44299987,41,30,149,149,1,6/2/2018,7/7/2018,0
175738003,36,30,150,150,0,11/15/2018,12/15/2018,0
232828963,38,30,149,149,0,8/11/2018,9/10/2018,0
70918404,41,30,99,99,1,1/1/2019,2/19/2019,0
253459065,39,30,149,149,1,9/30/2019,11/15/2019,0
139230990,41,30,149,149,1,2/18/2018,3/18/2018,0
104952542,31,30,149,149,1,2/28/2020,3/31/2020,0
112261127,41,30,149,149,1,4/13/2018,5/14/2018,0
501097032,37,31,149,149,1,3/21/2018,4/28/2018,0
441345826,41,30,99,99,1,10/2/2019,11/2/2019,0
148464631,41,30,99,99,1,1/2/2019,2/2/2019,0
246266609,34,30,149,149,1,6/30/2019,7/31/2019,0
120428593,41,30,149,149,1,8/5/2019,9/5/2019,0
137444846,38,30,149,149,0,7/6/2018,8/5/2018,0
81271011,36,30,150,150,0,1/15/2019,2/14/2019,0
256323651,34,30,149,149,1,11/30/2019,12/31/2019,0
112822444,41,30,149,149,1,7/1/2018,8/2/2018,0
495569290,41,30,99,99,1,12/24/2019,1/24/2020,0
278890220,41,30,99,99,1,10/5/2019,11/5/2019,0
13284,40,30,149,149,1,9/28/2019,10/27/2019,0
466603236,37,30,149,149,1,6/18/2019,7/17/2019,0
110892046,34,30,149,149,1,3/31/2019,4/30/2019,0
439107251,41,30,99,99,1,7/21/2019,8/21/2019,0
108925861,41,30,99,99,1,1/11/2019,2/11/2019,0
104975526,41,30,149,0,1,11/24/2018,11/24/2018,1
145247521,23,30,149,129,1,2/28/2020,3/31/2020,0
6176776,41,30,149,149,1,6/1/2018,7/1/2018,0
411877473,41,30,99,99,1,2/28/2020,3/27/2020,0
464740165,41,30,99,99,1,1/5/2019,2/5/2019,0
52236420,41,30,149,149,1,12/3/2018,1/3/2019,0
83491339,37,30,149,149,1,9/6/2019,10/6/2019,0
24358230,41,30,99,99,1,4/3/2019,5/3/2019,0
17736,41,30,99,99,1,2/18/2020,3/18/2020,0
52056962,41,30,99,99,1,8/31/2018,9/30/2018,0
44732601,37,30,149,149,1,6/28/2019,7/27/2019,0
127262641,41,30,149,149,1,6/1/2018,7/1/2018,0
136422709,41,30,99,99,1,7/2/2019,8/2/2019,0
248245134,41,30,149,149,1,7/2/2019,8/2/2019,0
150717888,41,30,149,149,1,1/15/2019,2/15/2019,0
133818509,41,30,149,149,1,6/11/2019,7/11/2019,0
54259770,41,30,149,149,1,8/12/2019,9/12/2019,0
14769,28,100,500,500,0,8/5/2019,11/13/2019,0
453540882,41,30,149,149,1,10/3/2018,11/3/2018,0
134293908,41,30,149,149,1,7/22/2018,8/22/2018,0
137479999,28,30,150,150,0,8/29/2019,9/28/2019,0
8510981,41,30,99,99,1,2/4/2019,3/4/2019,0
3393813,40,31,149,149,1,4/21/2018,5/20/2018,0
497194717,39,30,149,149,1,8/31/2019,10/4/2019,0
40742756,41,30,149,149,1,10/14/2018,11/14/2018,0
21633175,41,30,149,149,1,9/17/2019,10/17/2019,0
464528799,40,30,149,149,1,4/19/2019,5/20/2019,0
55382218,34,0,0,149,1,3/31/2018,4/30/2018,0
150454118,41,30,149,149,1,7/16/2018,8/16/2018,0
509690540,41,30,129,129,1,4/3/2019,5/3/2019,0
155880465,41,30,149,149,1,9/10/2018,10/10/2018,0
36344436,41,30,149,149,1,6/10/2018,7/11/2018,0
231070929,40,30,149,149,1,12/5/2018,1/4/2019,0
250162855,33,0,0,149,1,9/30/2018,10/31/2018,0
449470373,39,30,149,149,1,7/31/2018,9/18/2018,0
63827612,41,30,149,149,1,3/9/2018,4/10/2018,0
267877141,37,30,149,149,1,12/6/2019,1/5/2020,0
43780487,41,30,99,99,1,2/23/2019,3/23/2019,0
155630751,40,30,149,149,1,11/21/2018,12/23/2018,0
148388074,41,30,99,99,1,1/19/2020,2/19/2020,0
189197359,41,30,99,99,1,1/20/2019,2/20/2019,0
183515726,38,10,0,0,0,12/31/2018,2/2/2019,0
124750919,41,30,149,149,1,9/11/2018,10/11/2018,0
464769187,31,0,0,149,1,9/30/2018,10/31/2018,0
61463001,41,30,129,129,1,11/1/2018,12/2/2018,0
118391753,41,30,99,99,1,12/9/2019,1/9/2020,0
28444236,41,30,149,149,1,12/4/2019,1/4/2020,0
149210358,37,30,149,149,1,8/21/2019,9/21/2019,0
59280951,40,30,149,149,1,2/25/2020,3/25/2020,0
24308210,41,30,129,129,1,1/20/2018,4/25/2018,0
164789007,35,7,0,0,0,6/4/2018,6/15/2018,0
232890548,41,30,99,99,1,11/4/2019,12/4/2019,0
137948664,41,30,129,129,1,11/5/2018,12/5/2018,0
211506559,41,30,149,149,1,11/11/2019,12/11/2019,0
139223933,33,30,149,149,1,10/31/2019,11/30/2019,0
130222089,32,180,536,536,0,5/17/2019,11/17/2019,0
502784002,41,30,129,129,1,7/31/2019,8/31/2019,0
425189010,40,30,149,149,1,7/12/2019,8/11/2019,0
69906737,40,31,149,149,1,3/6/2018,4/5/2018,0
180468645,40,30,149,149,1,11/3/2019,12/2/2019,0
98386989,41,30,99,99,1,9/30/2019,10/31/2019,0
4699641,38,30,149,149,0,7/25/2019,8/24/2019,0
72784154,30,30,129,129,1,2/2/2020,3/1/2020,0
402216863,41,30,149,149,1,4/5/2018,5/6/2018,0
42056079,41,30,99,99,1,1/18/2020,2/18/2020,0
39116516,37,30,149,149,1,10/10/2019,11/9/2019,0
169768393,41,30,99,99,1,6/6/2019,7/6/2019,0
175279277,41,30,129,129,1,7/17/2019,8/17/2019,0
7183375,40,30,149,149,1,9/4/2018,10/4/2018,0
83000940,38,195,894,894,0,2/28/2018,9/11/2018,0
506882461,41,30,129,129,1,7/7/2019,8/7/2019,0
145424568,40,30,149,149,1,2/27/2020,3/26/2020,0
40822029,27,30,149,149,1,8/11/2018,9/10/2018,0
112121704,41,30,149,149,1,11/18/2018,12/18/2018,0
488951062,41,30,99,99,1,10/5/2019,11/4/2019,0
203690678,41,30,149,149,1,3/26/2018,4/26/2018,0
419602064,41,30,149,149,1,6/16/2019,7/16/2019,0
417259651,41,30,149,149,1,2/11/2019,7/8/2019,0
105111080,38,30,149,149,0,6/18/2018,7/18/2018,0
144915697,34,0,0,149,1,3/31/2018,4/30/2018,0
120427920,41,30,149,0,1,7/8/2019,7/8/2019,1
205546472,40,30,149,149,1,5/24/2019,6/24/2019,0
14208,37,30,149,149,1,12/26/2019,1/25/2020,0
177557411,41,30,99,99,1,11/4/2019,12/4/2019,0
175949498,41,30,99,99,1,1/9/2019,2/9/2019,0
276552680,41,30,149,149,1,3/10/2018,4/10/2018,0
472856595,33,30,149,149,1,10/31/2019,11/30/2019,0
486368821,41,30,99,99,1,6/20/2019,7/20/2019,0
61973346,41,30,149,149,1,5/6/2019,6/6/2019,0
34073885,41,30,149,149,1,1/31/2019,2/28/2019,0
435028006,41,30,99,99,1,2/11/2020,3/11/2020,0
427329543,40,30,149,149,1,5/25/2019,6/24/2019,0
244507760,41,30,99,99,1,10/7/2018,11/7/2018,0
142777216,16,30,149,149,1,4/4/2019,5/3/2019,0
113290168,41,30,99,99,1,9/16/2019,10/16/2019,0
15856275,41,30,99,99,1,12/4/2019,1/4/2020,0
194459892,41,30,149,0,1,6/11/2018,6/13/2018,1
505702586,41,30,99,99,1,6/27/2019,7/26/2019,0
21693738,39,30,149,149,1,1/31/2019,3/13/2019,0
275473782,41,30,99,99,1,10/26/2018,11/26/2018,0
148451870,40,0,0,149,1,5/9/2018,6/8/2018,0
41818353,41,30,149,149,1,4/9/2018,5/10/2018,0
57226408,41,30,99,99,1,11/24/2019,12/24/2019,0
113742205,38,30,149,149,0,9/19/2019,10/19/2019,0
502264673,41,30,99,99,1,8/21/2019,9/21/2019,0
178260263,41,30,99,99,1,1/31/2020,2/28/2020,0
126573046,35,7,0,0,0,10/24/2019,10/31/2019,0
123760234,41,30,149,149,1,10/11/2019,11/11/2019,0
16494,41,30,99,99,1,2/19/2020,3/19/2020,0
500891661,41,30,99,99,1,10/13/2019,11/13/2019,0
146146381,41,30,149,0,1,8/9/2018,8/12/2018,1
116111131,40,30,149,149,1,4/5/2019,5/4/2019,0
468582770,40,30,149,149,1,3/2/2019,4/1/2019,0
164824476,41,30,99,99,1,10/22/2019,11/22/2019,0
24363414,41,30,149,149,1,1/18/2018,2/18/2018,0
191863209,41,30,99,99,1,7/21/2019,8/21/2019,0
68064974,41,30,99,99,1,2/4/2020,3/4/2020,0
47582673,41,30,149,149,1,6/10/2019,7/11/2019,0
155940281,41,30,99,99,1,1/19/2020,2/19/2020,0
63801297,38,30,149,149,0,2/14/2019,3/15/2019,0
280484016,41,30,129,129,1,1/5/2020,2/6/2020,0
151534450,41,30,99,99,1,2/6/2019,3/6/2019,0
153605969,41,30,149,149,1,6/20/2018,7/21/2018,0
76942584,16,30,149,149,1,10/28/2019,11/27/2019,0
471574887,41,30,99,99,1,2/4/2020,3/4/2020,0
231609397,31,30,149,149,1,8/31/2019,9/30/2019,0
72169930,39,31,149,149,1,2/28/2018,4/19/2018,0
499937295,34,0,0,149,1,3/31/2018,4/30/2018,0
168959534,41,30,99,99,1,7/14/2019,8/14/2019,0
422402956,41,30,99,99,1,3/13/2019,4/13/2019,0
500891661,41,30,99,99,1,8/19/2019,9/20/2019,0
43334060,32,195,894,894,0,10/30/2018,5/12/2019,0
69166643,41,30,149,0,1,7/12/2019,7/12/2019,1
505231196,41,30,149,149,1,2/5/2018,3/5/2018,0
13460644,41,30,149,149,1,2/23/2019,3/24/2019,0
48628327,39,31,149,149,1,2/28/2018,3/31/2018,0
97982079,41,30,99,99,1,1/6/2020,2/6/2020,0
13018,41,30,149,149,1,11/3/2019,12/3/2019,0
426872768,41,30,99,99,1,3/16/2019,4/16/2019,0
39635511,41,30,99,99,1,2/14/2019,3/14/2019,0
169081388,41,30,99,99,1,2/14/2020,3/31/2020,0
38121996,41,30,99,99,1,3/18/2019,4/18/2019,0
36784371,36,30,180,180,1,1/1/2020,1/31/2020,0
99093820,33,0,0,149,1,3/31/2018,4/30/2018,0
13445024,21,30,149,149,1,12/2/2018,1/26/2019,0
173113980,41,30,149,149,1,6/3/2019,7/3/2019,0
22634816,39,30,149,149,1,1/31/2020,3/29/2020,0
414275739,38,30,149,149,0,6/24/2019,7/24/2019,0
13883,36,30,180,180,0,4/22/2019,5/22/2019,0
225907418,41,30,149,149,1,1/26/2018,2/26/2018,0
36029255,33,30,149,149,1,11/30/2018,12/31/2018,0
400869189,41,30,149,149,1,6/5/2019,7/6/2019,0
26899684,41,30,129,129,1,10/1/2018,11/8/2018,0
124561985,41,30,99,99,1,10/21/2018,2/5/2019,0
109156870,38,30,149,149,0,12/8/2018,1/7/2019,0
12852,37,30,149,149,1,11/12/2019,12/12/2019,0
21363675,38,30,149,149,0,9/18/2019,10/18/2019,0
167213991,41,30,149,149,1,1/19/2018,2/19/2018,0
449279306,39,30,149,149,1,11/30/2019,1/30/2020,0
492275536,41,30,99,99,1,2/26/2020,3/26/2020,0
138373212,41,30,99,99,1,6/14/2019,7/14/2019,0
92238944,37,30,149,149,1,11/11/2019,12/11/2019,0
37075938,41,30,99,99,1,10/10/2019,11/10/2019,0
37857584,41,30,129,129,1,2/11/2019,3/11/2019,0
68282504,35,7,0,0,0,10/29/2019,11/5/2019,0
17548,40,31,149,149,1,3/16/2018,4/26/2018,0
144880664,41,30,149,0,1,10/21/2018,10/24/2018,1
20502899,41,30,149,149,1,7/18/2019,8/18/2019,0
455551988,41,0,0,149,1,5/4/2018,6/3/2019,0
76477591,41,30,129,129,1,10/4/2018,11/4/2018,0
109545804,41,30,149,149,1,4/4/2018,5/5/2018,0
173116916,41,30,149,149,1,1/9/2018,2/10/2018,0
44074603,41,30,99,99,1,6/11/2019,7/11/2019,0
229614183,40,30,149,149,1,12/1/2018,1/1/2019,0
76866180,19,0,0,149,1,7/31/2018,8/31/2018,0
264657997,41,30,129,129,1,7/16/2018,8/17/2018,0
42745283,41,30,99,99,1,9/17/2019,10/17/2019,0
225314329,41,30,99,99,1,8/25/2019,9/26/2019,0
15796,41,30,149,149,1,1/24/2018,2/24/2018,0
50060437,41,30,129,129,1,1/10/2018,2/11/2018,0
123217703,41,30,129,129,1,5/3/2019,6/4/2019,0
29871133,37,30,149,149,1,8/19/2018,9/18/2018,0
77048073,41,30,149,149,1,8/11/2019,9/11/2019,0
59418387,41,30,99,99,1,10/25/2018,11/24/2018,0
137962477,41,30,149,149,1,2/1/2020,3/5/2020,0
157018143,37,30,149,149,1,1/9/2019,2/8/2019,0
17247,35,7,0,0,0,9/2/2019,9/7/2019,0
249973101,41,30,149,149,1,11/27/2018,12/28/2018,0
123091531,40,30,149,149,1,11/24/2018,12/24/2018,0
216590269,41,30,149,0,1,7/14/2018,7/13/2019,0
30917003,41,30,99,99,1,10/23/2018,11/23/2018,0
69616303,41,30,99,99,1,1/6/2019,2/6/2019,0
74500914,41,30,149,149,1,4/7/2019,5/7/2019,0
448715259,36,30,180,180,0,1/23/2020,2/22/2020,0
25125739,41,30,99,99,1,4/4/2019,5/4/2019,0
91873447,41,30,149,119,1,2/18/2018,3/18/2018,0
167016363,41,30,149,149,1,9/8/2018,10/8/2018,0
410782453,41,30,149,149,1,6/14/2019,7/14/2019,0
134301181,40,30,149,149,1,9/18/2019,10/17/2019,0
61335082,40,0,0,149,1,5/7/2018,6/6/2018,0
190644090,41,30,99,99,1,9/22/2019,10/22/2019,0
55142398,39,30,149,149,1,1/31/2020,3/14/2020,0
121027589,41,30,149,149,1,2/13/2019,3/13/2019,0
129411510,40,30,149,149,1,2/26/2019,3/25/2019,0
32622783,41,30,99,99,1,9/1/2019,10/1/2019,0
28380805,37,30,149,149,1,12/11/2018,1/10/2019,0
35945595,41,30,129,129,1,4/13/2019,5/14/2019,0
58717984,39,31,149,149,1,1/31/2018,3/10/2018,0
191212756,41,30,149,149,1,2/25/2018,2/24/2018,1
162668850,32,180,536,536,0,3/17/2019,9/16/2019,0
14924,41,30,149,149,1,9/18/2018,10/18/2018,0
412986257,36,30,180,180,1,12/24/2019,1/23/2020,0
450102599,41,30,149,149,1,4/2/2018,5/3/2018,0
160499959,38,30,149,149,0,4/9/2018,5/9/2018,0
74155168,7,30,149,149,1,11/13/2018,12/12/2018,0
195176314,41,30,149,149,1,2/9/2020,3/14/2020,0
500815075,41,30,149,149,1,1/5/2018,2/6/2018,0
62218263,41,30,99,99,1,10/15/2019,11/15/2019,0
513025026,41,30,99,99,1,2/6/2020,3/6/2020,0
114952528,41,30,99,99,1,9/11/2019,10/11/2019,0
96510466,40,0,0,149,1,5/13/2018,6/19/2018,0
55268718,41,30,129,129,1,8/9/2018,9/10/2018,0
44557310,41,30,149,149,1,11/1/2018,12/1/2018,0
137530082,41,30,99,99,1,2/9/2020,3/9/2020,0
72186393,28,30,150,150,0,8/19/2019,9/20/2019,0
475151895,41,30,149,149,1,10/5/2018,11/5/2018,0
139730760,41,30,129,129,1,1/1/2018,2/2/2018,0
66312776,41,30,149,0,1,5/21/2018,6/20/2018,0
129029627,41,30,99,99,1,12/19/2019,1/19/2020,0
481742057,40,30,149,149,1,9/18/2019,10/17/2019,0
131862486,38,30,149,149,0,8/29/2018,9/28/2018,0
29002848,40,30,149,149,1,10/9/2018,11/8/2018,0
434960549,40,30,149,149,1,10/16/2019,11/26/2019,0
35780128,41,30,149,0,1,11/6/2018,12/6/2018,0
194954209,41,30,99,99,1,1/14/2020,2/14/2020,0
74371355,41,30,99,99,1,8/8/2019,9/8/2019,0
149158379,30,0,0,149,1,4/25/2018,5/24/2018,0
100930097,38,30,149,149,0,1/28/2019,2/27/2019,0
18282,40,30,149,149,1,2/3/2020,3/6/2020,0
62980622,39,31,149,149,1,2/28/2018,4/29/2018,0
229991357,41,30,149,149,1,2/25/2019,3/26/2019,0
161670493,41,30,99,99,1,1/12/2019,2/12/2019,0
504750940,40,30,149,149,1,1/27/2020,3/1/2020,0
155511746,41,30,99,99,1,1/11/2020,2/11/2020,0
84935206,41,30,149,149,1,1/4/2019,2/5/2019,0
115271220,38,30,100,100,0,12/21/2019,3/23/2020,0
81665736,41,30,99,99,1,4/12/2019,5/12/2019,0
96125491,41,30,99,99,1,3/15/2019,4/15/2019,0
96694318,41,30,149,149,1,12/31/2018,1/31/2019,0
